Time,Vin,Resistance1,Inductance,Capacitance,Diode_Vf,Vout
5.72228580317559e-05,20.0116301732956,15.0169671735058,0.0025081896341762,0.0001501301538285,0.7,16.4508732916134
5.77784197602196e-05,20.0116869052816,15.0170674185805,0.0025082007476975,0.0001501309562328,0.7,16.4509597377381
5.83339814886832e-05,20.0116883647017,15.0171539744683,0.0025085398187446,0.0001501309838999,0.7,16.4503056925363
5.88895432171469e-05,20.0117167750852,15.0173265031493,0.0025085479068657,0.0001501331073901,0.7,16.4503059379993
5.94451049456105e-05,20.0117530151855,15.0173637285197,0.0025086508834536,0.0001501340139593,0.7,16.4499561896655
6.00006666740742e-05,20.0118310417305,15.0173776314976,0.0025087357303889,0.0001501345441442,0.7,16.4499561896655
6.000600060006e-05,10.0100887850701,5.01331899324266,0.0005020255531815,5.01168836470168e-05,0.7,9.20770024350669
6.05562284025378e-05,20.0118582249665,15.0173999221407,0.002508809778627,0.0001501349486172,0.7,16.4498242890867
6.11117901310015e-05,20.011867575665,15.0174260724685,0.0025088701970959,0.0001501353275559,0.7,16.4496062944171
6.16673518594651e-05,20.0119839684004,15.0174406430519,0.0025088968027371,0.0001501358558522,0.7,16.4496924871913
6.22229135879288e-05,20.012502079892,15.01760982569,0.0025089299525168,0.0001501371292822,0.7,16.4501239388272
6.27784753163924e-05,20.0125079953462,15.0177934408183,0.0025093138942653,0.0001501386502416,0.7,16.4492520202
6.33340370448561e-05,20.0125275751433,15.0181577501455,0.0025093295207044,0.0001501398035655,0.7,16.4492529887573
6.38895987733197e-05,20.0127016266772,15.0182223574646,0.0025094229308762,0.0001501404931301,0.7,16.4492072660137
6.44451605017834e-05,20.013005687006,15.0182549957938,0.0025094760708902,0.0001501406644456,0.7,16.4492479649528
6.5000722230247e-05,20.0130448285293,15.0183505623084,0.0025096415187491,0.0001501418232869,0.7,16.4490301046053
6.5006500650065e-05,10.0108863140116,5.0134406153403,0.0005020964430108,5.01250207989205e-05,0.7,9.20849934613502
6.55562839587107e-05,20.0131212077003,15.0186060350818,0.0025097645160149,0.0001501432746475,0.7,16.4486805618865
6.61118456871743e-05,20.0131439798824,15.0187957559683,0.0025097660388267,0.0001501436836759,0.7,16.4486810497809
6.66674074156379e-05,20.0132078007331,15.0188300770824,0.0025098555761282,0.0001501439847027,0.7,16.4485491257182
6.72229691441016e-05,20.0133189932427,15.0191218624404,0.0025098577140219,0.000150145191161,0.7,16.4486361410969
6.77785308725653e-05,20.0134018322834,15.0191480567724,0.0025098673988543,0.0001501462279172,0.7,16.4487223224672
6.83340926010289e-05,20.0134406153403,15.0191895274039,0.0025099838236886,0.0001501468770648,0.7,16.4485044561515
6.88896543294925e-05,20.0134683541807,15.0192561902631,0.0025100150169411,0.0001501482724651,0.7,16.4485908820833
6.94452160579562e-05,20.0135782878603,15.0193609628414,0.0025100594992435,0.0001501488837378,0.7,16.4484591915886
7.00007777864199e-05,20.0139571470805,15.0196829132646,0.0025101199740074,0.0001501539532599,0.7,16.4488046430002
7.000700070007e-05,10.0115105712911,5.01395714708046,0.0005025055150286,5.01606326884152e-05,0.7,9.20909489105261
7.05563395148835e-05,20.0140434901269,15.0198272736712,0.002510148603135,0.00015015734677,0.7,16.4488049851872
7.11119012433472e-05,20.014124181803,15.01987780995,0.0025102267750375,0.0001501584345473,0.7,16.4486732947566
7.16674629718108e-05,20.014190582024,15.0200260810217,0.0025104436170481,0.0001501608379989,0.7,16.4483234811129
7.22230247002744e-05,20.0141909569986,15.0202630013266,0.0025105863111087,0.0001501618532814,0.7,16.4478879775801
7.27785864287381e-05,20.014457196441,15.0202828479307,0.002510966970657,0.0001501629914252,0.7,16.4472740194918
7.33341481572018e-05,20.0146317517242,15.0203312624308,0.0025109844855617,0.0001501633134328,0.7,16.4473601893458
7.38897098856654e-05,20.0147287686802,15.0205131667568,0.0025110912069681,0.0001501643366422,0.7,16.4472287262129
7.44452716141291e-05,20.0147392291052,15.0209504606679,0.0025113405141984,0.000150165063328,0.7,16.4467937988813
7.50008333425927e-05,20.0148048219636,15.021171485119,0.0025113638609066,0.0001501656467982,0.7,16.446662335664
7.5007500750075e-05,10.0119839684004,5.01445719644097,0.0005026936708361,5.02883502537167e-05,0.7,9.20959297009062
7.55563950710563e-05,20.0149152325565,15.0213275872694,0.0025113679012658,0.000150169243711,0.7,16.446748743156
7.611195679952e-05,20.0149287817729,15.0213596253048,0.0025113951356936,0.0001501706864772,0.7,16.4467482979207
7.66675185279836e-05,20.0149408756693,15.0216744115458,0.0025114654432281,0.0001501718464814,0.7,16.446531596657
7.72230802564473e-05,20.0151393336676,15.0216782552953,0.0025116237202149,0.0001501759775836,0.7,16.4464859015231
7.77786419849109e-05,20.0151548508347,15.0218550459627,0.0025117017651352,0.0001501779089055,0.7,16.4463544239467
7.83342037133746e-05,20.0152430002722,15.0219508849933,0.0025117457085378,0.000150179667026,0.7,16.4463546663703
7.88897654418382e-05,20.0153256667437,15.0222919848727,0.002511762452197,0.0001501799202104,0.7,16.4462234323547
7.94453271703019e-05,20.0156988116224,15.022595093445,0.002511968651857,0.000150180155403,0.7,16.4461325504845
8.00008888987655e-05,20.0157433710111,15.0225968971174,0.0025120349816965,0.0001501810949082,0.7,16.4461325504845
8.000800080008e-05,10.013005687006,5.01491523255652,0.0005029609643927,5.03144480065253e-05,0.7,9.21058986150883
8.05564506272292e-05,20.0157966674519,15.0229719590489,0.0025121015415922,0.0001501816202859,0.7,16.4460015510857
8.11120123556928e-05,20.0158419224134,15.0230372598009,0.0025121634457735,0.000150183420026,0.7,16.4457834171358
8.16675740841565e-05,20.0158882306899,15.0232921825846,0.0025124946625504,0.0001501837118582,0.7,16.4452159093095
8.22231358126201e-05,20.0159009680961,15.0233893154614,0.0025125240393522,0.0001501837526118,0.7,16.4452161586281
8.27786975410838e-05,20.0160451667569,15.0234957851457,0.0025125338761747,0.0001501852813343,0.7,16.445302650736
8.33342592695474e-05,20.0160632688415,15.0236964655524,0.0025127621785594,0.0001501853754851,0.7,16.4447348937378
8.38898209980111e-05,20.0162235063845,15.0237380218867,0.0025128196462114,0.0001501862604178,0.7,16.444821044009
8.44453827264747e-05,20.016397840209,15.0240392630572,0.0025128450863087,0.0001501865710166,0.7,16.4449933665085
8.50009444549384e-05,20.0167531801534,15.0244659490542,0.0025128807419932,0.0001501870099445,0.7,16.4451217613656
8.5008500850085e-05,10.0130448285293,5.01696604059143,0.0005029857563545,5.0323423958572e-05,0.7,9.21059034156016
8.5556506183402e-05,20.0169569292587,15.0244676963856,0.0025129043678941,0.0001501873687212,0.7,16.4452940602325
8.61120679118657e-05,20.0169589600602,15.0245777338329,0.0025129293071814,0.0001501882728023,0.7,16.4452942955926
8.66676296403293e-05,20.0169660405914,15.024630478594,0.002512952676546,0.0001501892038913,0.7,16.4450761534043
8.7223191368793e-05,20.0169937810372,15.0247594092239,0.0025130454122185,0.0001501924189475,0.7,16.4450766417368
8.77787530972566e-05,20.0172238981983,15.0248160600715,0.0025131031112049,0.000150194448164,0.7,16.445030082483
8.83343148257203e-05,20.0172842024605,15.0248428578572,0.0025132115266225,0.0001501948557799,0.7,16.4448987988396
8.88898765541839e-05,20.0172890505106,15.0248846338697,0.0025132592144546,0.0001501951672835,0.7,16.4446809959575
8.94454382826476e-05,20.0173593945748,15.0249160902176,0.0025133296487034,0.000150196218357,0.7,16.4447671409574
9.00010000111112e-05,20.0174413713593,15.0252943263081,0.0025133511137429,0.0001501963977557,0.7,16.4445499685306
9.000900090009e-05,10.0131439798824,5.01754753644351,0.0005029881751338,5.03314695292911e-05,0.7,9.21069051040251
9.05565617395749e-05,20.0175025992303,15.0254663648951,0.0025135117989197,0.0001501964614403,0.7,16.4444184533664
9.11121234680385e-05,20.0175475364435,15.0255342772377,0.0025135477918251,0.0001501975461138,0.7,16.4444184533664
9.16676851965022e-05,20.0175615739024,15.0257157795139,0.0025136766296106,0.0001501976218368,0.7,16.4440687863278
9.22232469249658e-05,20.0176978343693,15.0257935864928,0.0025136987411878,0.0001501987501875,0.7,16.4441551724102
9.27788086534295e-05,20.0179932387916,15.0259258114139,0.0025137521717882,0.000150198782415,0.7,16.4441956884801
9.33343703818931e-05,20.0180398525285,15.0259967088585,0.0025138056501291,0.0001501999943562,0.7,16.4441959308391
9.38899321103568e-05,20.0181624853178,15.0260940738603,0.0025139229036997,0.0001502000091518,0.7,16.4441503022847
9.44454938388204e-05,20.0182934454548,15.0261400231841,0.0025139367459532,0.0001502009522792,0.7,16.4442364375214
9.50010555672841e-05,20.0183038387213,15.0263031620752,0.002513967843612,0.000150201144381,0.7,16.4440187710387
9.5009500950095e-05,10.0132078007331,5.01803985252846,0.0005034718789149,5.03380553674891e-05,0.7,9.21078530155469
9.55566172957477e-05,20.0183632614034,15.0266858905256,0.0025139903805686,0.0001502022666383,0.7,16.4441058818753
9.61121790242114e-05,20.018369814884,15.0268565767326,0.0025140554293936,0.0001502030282965,0.7,16.4438882145569
9.6667740752675e-05,20.018386217714,15.0268647441907,0.0025140679265382,0.0001502072655219,0.7,16.4438883177727
9.72233024811387e-05,20.0184136063444,15.0268920838519,0.0025141677036569,0.0001502094886034,0.7,16.4436701597539
9.77788642096023e-05,20.0185739905041,15.0269313473628,0.0025141812565009,0.0001502106215921,0.7,16.4438424295746
9.8334425938066e-05,20.0188653903557,15.0269660497743,0.0025143458247964,0.0001502127009637,0.7,16.4438829206653
9.88899876665296e-05,20.0188682039729,15.0271333445098,0.0025143467885012,0.0001502130936986,0.7,16.4438824249821
9.94455493949933e-05,20.0189045043025,15.0274660858583,0.0025143685471505,0.0001502142035889,0.7,16.443665976916
0.0001000011111234,20.0189110528767,15.027605294896,0.0025144283187179,0.0001502153586481,0.7,16.4436663225059
0.0001000100010001,10.0135782878603,5.01830383872129,0.0005034882742718,5.03784417452044e-05,0.7,9.21118509290719
0.0001005566728519,20.0192205255343,15.0276347821641,0.0025146600264857,0.0001502158124501,0.7,16.4432702325356
0.0001011122345803,20.0192454663186,15.0276458505516,0.0025147536124229,0.000150216508777,0.7,16.4430520703851
0.0001016677963088,20.0194343262855,15.0277093482957,0.0025148228194343,0.000150217188451,0.7,16.4432238246402
0.0001022233580373,20.019655276847,15.0280574919388,0.0025149117557537,0.0001502183230347,0.7,16.4432657646407
0.0001027789197657,20.0202989049386,15.0281575972614,0.0025149135560555,0.0001502187907216,0.7,16.4437827755588
0.0001033344814942,20.0203214774381,15.0282080201235,0.0025149274348351,0.0001502200111771,0.7,16.4437827755588
0.0001038900432227,20.0204632445112,15.0282353621329,0.0025150106980401,0.0001502212141274,0.7,16.443736851357
0.0001044456049511,20.0205895532406,15.0289572513687,0.0025150190965371,0.0001502218923294,0.7,16.4438249279164
0.0001050011666796,20.0206784001063,15.0289851382338,0.0025150613503473,0.0001502224564329,0.7,16.4436928763408
0.0001050105010501,10.014190582024,5.01836326140336,0.0005037809008604,5.03914527889027e-05,0.7,9.21178171184202
0.000105556728408,20.0208576660231,15.0289985226124,0.0025151011126654,0.0001502246227232,0.7,16.4438651301514
0.0001061122901365,20.020934718554,15.0291049656336,0.0025153939811927,0.0001502291604953,0.7,16.4432109336675
0.000106667851865,20.0210108055768,15.0291122031806,0.0025154887107937,0.0001502325690769,0.7,16.4430788752282
0.0001072234135934,20.0212202483321,15.0295366806601,0.0025155524801158,0.0001502326913317,0.7,16.4430339118894
0.0001077789753219,20.0216699475898,15.0297006031994,0.0025155887515923,0.0001502336208276,0.7,16.443464999788
0.0001083345370504,20.0218052482383,15.0300325098239,0.0025156021555313,0.0001502348538765,0.7,16.443551097882
0.0001088900987788,20.0218703333844,15.0305380684268,0.0025156070990261,0.0001502358799168,0.7,16.4436392922874
0.0001094456605073,20.0221845952324,15.0305950547185,0.0025157774461297,0.0001502374719972,0.7,16.4434615058316
0.0001100012222358,20.0223792373243,15.030604159998,0.0025157839904376,0.0001502377815044,0.7,16.4436337413227
0.0001100110011001,10.0146317517242,5.01841360634437,0.0005037822105753,5.04047899239357e-05,0.7,9.21218160928434
0.0001105567839642,20.0223819856083,15.0307057673078,0.0025158145970722,0.0001502378418487,0.7,16.4436339871438
0.0001111123456927,20.0224081522182,15.030871142946,0.0025158691404143,0.0001502402394187,0.7,16.4434162775807
0.0001116679074211,20.0225047095058,15.0309470640317,0.0025159146128158,0.0001502419846465,0.7,16.4435023941562
0.0001122234691496,20.0228784121003,15.0313197897127,0.0025160116691983,0.0001502422902021,0.7,16.4436296378385
0.0001127790308781,20.0229181524582,15.0314163808376,0.0025160383342674,0.0001502429805445,0.7,16.4436298804408
0.0001133345926065,20.0230288368306,15.0315018601703,0.0025160888098096,0.0001502433485599,0.7,16.4434980374712
0.000113890154335,20.0230811043294,15.0315070632801,0.0025161392854878,0.000150243880685,0.7,16.4435833879609
0.0001144457160635,20.0231097831368,15.0315444651789,0.0025161602060117,0.0001502449865359,0.7,16.4433659506237
0.0001150012777919,20.0233363271016,15.0317486517983,0.0025162529269724,0.0001502473486752,0.7,16.4433198004047
0.0001150115011501,10.0147392291052,5.01922052553431,0.0005045836304916,5.04118179068551e-05,0.7,9.21227282199782
0.0001155568395204,20.0233758239047,15.0320227904492,0.0025162792079685,0.0001502473698171,0.7,16.4434074082609
0.0001161124012489,20.0234212009453,15.0322984879543,0.0025163563402385,0.0001502478765057,0.7,16.4431891735537
0.0001166679629773,20.0234875567975,15.0323714048827,0.0025163973675605,0.000150247959077,0.7,16.4432762921083
0.0001172235247058,20.0235017198862,15.0326651787874,0.0025164911454847,0.0001502489623152,0.7,16.4430588177841
0.0001177790864342,20.0235530674684,15.0329650926989,0.002516496103216,0.0001502490670192,0.7,16.4431456553442
0.0001183346481627,20.0239853350904,15.0331855546338,0.0025167146019437,0.0001502497463374,0.7,16.4430541639736
0.0001188902098912,20.0240746173826,15.0331949626127,0.0025168190241377,0.0001502499199938,0.7,16.4429220616094
0.0001194457716196,20.0241617154467,15.0332854065525,0.0025169127516987,0.0001502540833578,0.7,16.4427902020189
0.0001200013333481,20.0242130741918,15.033477228309,0.0025169138649768,0.0001502545743533,0.7,16.442790687024
0.0001200120012001,10.0151393336676,5.01924546631861,0.0005046751647809,5.04377646793742e-05,0.7,9.21267157802756
0.0001205568950766,20.0244106897399,15.0335037494304,0.0025170763079103,0.000150254631136,0.7,16.4425264712868
0.000121112456805,20.0245474188034,15.0335926212976,0.00251711248113,0.0001502571963706,0.7,16.4426129203178
0.0001216680185335,20.0245596274727,15.0340881716867,0.0025171531203034,0.0001502591409957,0.7,16.442482024941
0.000122223580262,20.0246724611979,15.0342497807118,0.0025171702001995,0.0001502595280054,0.7,16.442568373161
0.0001227791419904,20.024838485957,15.0342873547295,0.0025171794417039,0.0001502605411242,0.7,16.4426547219822
